date time	SYS.STR.Course
	spot
	°
2020/02/05 00:00:00	1.5
2020/02/05 00:00:01	0.1
2020/02/05 00:00:02	359.8
2020/02/05 00:00:03	360.0
2020/02/05 00:00:04	358.8
2020/02/05 00:00:05	358.4
2020/02/05 00:00:06	359.4
2020/02/05 00:00:07	358.8
2020/02/05 00:00:08	357.0
2020/02/05 00:00:09	357.1
2020/02/05 00:00:10	359.8
2020/02/05 00:00:11	3.4
2020/02/05 00:00:12	5.2
2020/02/05 00:00:13	1.8
2020/02/05 00:00:14	355.8
2020/02/05 00:00:15	354.0
2020/02/05 00:00:16	355.3
2020/02/05 00:00:17	359.8
2020/02/05 00:00:18	5.9
2020/02/05 00:00:19	5.5
2020/02/05 00:00:20	0.0
2020/02/05 00:00:21	355.8
2020/02/05 00:00:22	354.9
2020/02/05 00:00:23	356.8
2020/02/05 00:00:24	358.5
2020/02/05 00:00:25	0.8
2020/02/05 00:00:26	3.6
2020/02/05 00:00:27	2.9
2020/02/05 00:00:28	359.8
2020/02/05 00:00:29	357.8
2020/02/05 00:00:30	357.5
2020/02/05 00:00:31	357.0
2020/02/05 00:00:32	357.2
2020/02/05 00:00:33	359.5
2020/02/05 00:00:34	2.2
2020/02/05 00:00:35	1.7
2020/02/05 00:00:36	1.0
2020/02/05 00:00:37	1.5
2020/02/05 00:00:38	0.6
2020/02/05 00:00:39	359.1
2020/02/05 00:00:40	359.6
2020/02/05 00:00:41	0.0
2020/02/05 00:00:42	359.4
2020/02/05 00:00:43	359.5
2020/02/05 00:00:44	0.5
2020/02/05 00:00:45	2.0
2020/02/05 00:00:46	1.9
2020/02/05 00:00:47	0.4
2020/02/05 00:00:48	1.2
2020/02/05 00:00:49	1.5
2020/02/05 00:00:50	359.7
2020/02/05 00:00:51	358.9
2020/02/05 00:00:52	359.4
2020/02/05 00:00:53	359.1
2020/02/05 00:00:54	359.3
2020/02/05 00:00:55	1.2
2020/02/05 00:00:56	0.7
2020/02/05 00:00:57	0.3
2020/02/05 00:00:58	359.6
2020/02/05 00:00:59	358.5
2020/02/05 00:01:00	1.0
2020/02/05 00:01:01	3.8
2020/02/05 00:01:02	1.6
2020/02/05 00:01:03	357.7
2020/02/05 00:01:04	356.5
2020/02/05 00:01:05	359.2
2020/02/05 00:01:06	3.5
2020/02/05 00:01:07	6.0
2020/02/05 00:01:08	3.4
2020/02/05 00:01:09	356.4
2020/02/05 00:01:10	353.2
2020/02/05 00:01:11	356.3
2020/02/05 00:01:12	1.9
2020/02/05 00:01:13	6.0
2020/02/05 00:01:14	3.6
2020/02/05 00:01:15	359.2
2020/02/05 00:01:16	358.8
2020/02/05 00:01:17	359.1
2020/02/05 00:01:18	358.6
2020/02/05 00:01:19	359.5
2020/02/05 00:01:20	0.9
2020/02/05 00:01:21	360.0
2020/02/05 00:01:22	358.8
2020/02/05 00:01:23	0.1
2020/02/05 00:01:24	2.6
2020/02/05 00:01:25	2.7
2020/02/05 00:01:26	1.0
2020/02/05 00:01:27	359.1
2020/02/05 00:01:28	357.7
2020/02/05 00:01:29	358.2
2020/02/05 00:01:30	0.4
2020/02/05 00:01:31	2.6
2020/02/05 00:01:32	3.8
2020/02/05 00:01:33	3.3
2020/02/05 00:01:34	1.4
2020/02/05 00:01:35	358.1
2020/02/05 00:01:36	356.4
2020/02/05 00:01:37	358.3
2020/02/05 00:01:38	1.7
2020/02/05 00:01:39	1.7
2020/02/05 00:01:40	0.6
2020/02/05 00:01:41	0.4
2020/02/05 00:01:42	359.5
2020/02/05 00:01:43	359.8
2020/02/05 00:01:44	0.9
2020/02/05 00:01:45	2.3
2020/02/05 00:01:46	2.1
2020/02/05 00:01:47	0.4
2020/02/05 00:01:48	359.4
2020/02/05 00:01:49	359.1
2020/02/05 00:01:50	359.1
2020/02/05 00:01:51	358.7
2020/02/05 00:01:52	359.6
2020/02/05 00:01:53	0.6
2020/02/05 00:01:54	1.6
2020/02/05 00:01:55	1.6
2020/02/05 00:01:56	359.7
2020/02/05 00:01:57	359.8
2020/02/05 00:01:58	2.4
2020/02/05 00:01:59	4.4
2020/02/05 00:02:00	2.1
2020/02/05 00:02:01	357.8
2020/02/05 00:02:02	356.5
2020/02/05 00:02:03	356.4
2020/02/05 00:02:04	357.5
2020/02/05 00:02:05	359.6
2020/02/05 00:02:06	3.1
2020/02/05 00:02:07	3.6
2020/02/05 00:02:08	1.4
2020/02/05 00:02:09	1.0
2020/02/05 00:02:10	0.5
2020/02/05 00:02:11	359.9
2020/02/05 00:02:12	359.7
2020/02/05 00:02:13	357.8
2020/02/05 00:02:14	356.2
2020/02/05 00:02:15	356.7
