date time	SYS.STR.Course
	spot
	°
2020/01/29 00:00:00	163.0
2020/01/29 00:00:01	164.0
2020/01/29 00:00:02	165.4
2020/01/29 00:00:03	164.8
2020/01/29 00:00:04	163.5
2020/01/29 00:00:05	161.6
2020/01/29 00:00:06	160.0
2020/01/29 00:00:07	160.7
2020/01/29 00:00:08	162.1
2020/01/29 00:00:09	162.3
2020/01/29 00:00:10	162.6
2020/01/29 00:00:11	163.4
2020/01/29 00:00:12	164.0
2020/01/29 00:00:13	163.1
2020/01/29 00:00:14	163.6
2020/01/29 00:00:15	163.5
2020/01/29 00:00:16	162.2
2020/01/29 00:00:17	160.9
2020/01/29 00:00:18	161.8
2020/01/29 00:00:19	164.9
2020/01/29 00:00:20	165.2
2020/01/29 00:00:21	164.2
2020/01/29 00:00:22	164.3
2020/01/29 00:00:23	163.9
2020/01/29 00:00:24	162.8
2020/01/29 00:00:25	161.0
2020/01/29 00:00:26	158.6
2020/01/29 00:00:27	157.9
2020/01/29 00:00:28	159.7
2020/01/29 00:00:29	164.0
2020/01/29 00:00:30	169.4
2020/01/29 00:00:31	171.4
2020/01/29 00:00:32	169.1
2020/01/29 00:00:33	165.6
2020/01/29 00:00:34	159.6
2020/01/29 00:00:35	156.0
2020/01/29 00:00:36	157.1
2020/01/29 00:00:37	159.5
2020/01/29 00:00:38	162.5
2020/01/29 00:00:39	165.3
2020/01/29 00:00:40	165.9
2020/01/29 00:00:41	165.0
2020/01/29 00:00:42	163.3
2020/01/29 00:00:43	161.5
2020/01/29 00:00:44	163.1
2020/01/29 00:00:45	164.5
2020/01/29 00:00:46	163.5
2020/01/29 00:00:47	162.1
2020/01/29 00:00:48	160.8
2020/01/29 00:00:49	160.8
2020/01/29 00:00:50	164.0
2020/01/29 00:00:51	165.7
2020/01/29 00:00:52	163.0
2020/01/29 00:00:53	160.7
2020/01/29 00:00:54	160.7
2020/01/29 00:00:55	163.4
2020/01/29 00:00:56	165.8
2020/01/29 00:00:57	165.9
2020/01/29 00:00:58	164.0
2020/01/29 00:00:59	163.6
2020/01/29 00:01:00	162.6
2020/01/29 00:01:01	160.8
2020/01/29 00:01:02	161.7
2020/01/29 00:01:03	162.3
2020/01/29 00:01:04	162.6
2020/01/29 00:01:05	163.3
2020/01/29 00:01:06	163.1
2020/01/29 00:01:07	163.6
2020/01/29 00:01:08	165.3
2020/01/29 00:01:09	165.6
2020/01/29 00:01:10	162.3
2020/01/29 00:01:11	158.6
2020/01/29 00:01:12	158.7
2020/01/29 00:01:13	161.5
2020/01/29 00:01:14	164.5
2020/01/29 00:01:15	165.7
2020/01/29 00:01:16	164.2
2020/01/29 00:01:17	162.8
2020/01/29 00:01:18	162.5
2020/01/29 00:01:19	162.4
2020/01/29 00:01:20	161.9
2020/01/29 00:01:21	160.7
2020/01/29 00:01:22	161.7
2020/01/29 00:01:23	164.1
2020/01/29 00:01:24	164.8
2020/01/29 00:01:25	164.1
2020/01/29 00:01:26	162.2
2020/01/29 00:01:27	159.5
2020/01/29 00:01:28	158.8
2020/01/29 00:01:29	162.4
2020/01/29 00:01:30	165.7
2020/01/29 00:01:31	165.2
2020/01/29 00:01:32	161.4
2020/01/29 00:01:33	159.8
2020/01/29 00:01:34	160.7
2020/01/29 00:01:35	161.8
2020/01/29 00:01:36	163.4
2020/01/29 00:01:37	164.6
2020/01/29 00:01:38	163.7
2020/01/29 00:01:39	161.6
2020/01/29 00:01:40	160.9
2020/01/29 00:01:41	160.8
2020/01/29 00:01:42	161.3
2020/01/29 00:01:43	163.6
2020/01/29 00:01:44	165.2
2020/01/29 00:01:45	164.5
2020/01/29 00:01:46	161.1
2020/01/29 00:01:47	159.2
2020/01/29 00:01:48	162.0
2020/01/29 00:01:49	165.3
2020/01/29 00:01:50	167.2
2020/01/29 00:01:51	165.1
2020/01/29 00:01:52	162.8
2020/01/29 00:01:53	163.6
2020/01/29 00:01:54	164.4
2020/01/29 00:01:55	161.1
2020/01/29 00:01:56	158.7
2020/01/29 00:01:57	159.3
2020/01/29 00:01:58	160.5
2020/01/29 00:01:59	163.7
2020/01/29 00:02:00	168.0
2020/01/29 00:02:01	169.4
2020/01/29 00:02:02	166.6
2020/01/29 00:02:03	162.0
2020/01/29 00:02:04	160.5
2020/01/29 00:02:05	161.9
2020/01/29 00:02:06	162.4
2020/01/29 00:02:07	161.4
2020/01/29 00:02:08	160.8
2020/01/29 00:02:09	163.2
2020/01/29 00:02:10	165.8
2020/01/29 00:02:11	166.7
2020/01/29 00:02:12	166.5
2020/01/29 00:02:13	162.9
2020/01/29 00:02:14	158.5
2020/01/29 00:02:15	159.0
