date time	SYS.STR.Course
	spot
	°
2020/02/02 00:00:00	210.1
2020/02/02 00:00:01	209.1
2020/02/02 00:00:02	209.3
2020/02/02 00:00:03	210.7
2020/02/02 00:00:04	210.7
2020/02/02 00:00:05	210.6
2020/02/02 00:00:06	209.6
2020/02/02 00:00:07	209.2
2020/02/02 00:00:08	209.4
2020/02/02 00:00:09	211.0
2020/02/02 00:00:10	211.0
2020/02/02 00:00:11	208.5
2020/02/02 00:00:12	206.4
2020/02/02 00:00:13	207.8
2020/02/02 00:00:14	210.0
2020/02/02 00:00:15	210.6
2020/02/02 00:00:16	210.0
2020/02/02 00:00:17	209.5
2020/02/02 00:00:18	211.6
2020/02/02 00:00:19	211.8
2020/02/02 00:00:20	210.0
2020/02/02 00:00:21	207.8
2020/02/02 00:00:22	207.5
2020/02/02 00:00:23	208.1
2020/02/02 00:00:24	209.7
2020/02/02 00:00:25	211.8
2020/02/02 00:00:26	212.5
2020/02/02 00:00:27	211.1
2020/02/02 00:00:28	210.2
2020/02/02 00:00:29	208.7
2020/02/02 00:00:30	206.7
2020/02/02 00:00:31	206.7
2020/02/02 00:00:32	209.6
2020/02/02 00:00:33	212.8
2020/02/02 00:00:34	213.3
2020/02/02 00:00:35	211.9
2020/02/02 00:00:36	209.3
2020/02/02 00:00:37	208.1
2020/02/02 00:00:38	208.7
2020/02/02 00:00:39	210.2
2020/02/02 00:00:40	211.6
2020/02/02 00:00:41	210.5
2020/02/02 00:00:42	209.0
2020/02/02 00:00:43	209.1
2020/02/02 00:00:44	211.1
2020/02/02 00:00:45	212.8
2020/02/02 00:00:46	213.1
2020/02/02 00:00:47	212.0
2020/02/02 00:00:48	210.5
2020/02/02 00:00:49	209.1
2020/02/02 00:00:50	208.9
2020/02/02 00:00:51	209.6
2020/02/02 00:00:52	211.5
2020/02/02 00:00:53	213.3
2020/02/02 00:00:54	212.3
2020/02/02 00:00:55	209.8
2020/02/02 00:00:56	209.4
2020/02/02 00:00:57	211.3
2020/02/02 00:00:58	212.2
2020/02/02 00:00:59	211.1
2020/02/02 00:01:00	209.2
2020/02/02 00:01:01	208.4
2020/02/02 00:01:02	210.6
2020/02/02 00:01:03	211.9
2020/02/02 00:01:04	211.3
2020/02/02 00:01:05	210.7
2020/02/02 00:01:06	212.1
2020/02/02 00:01:07	213.0
2020/02/02 00:01:08	211.7
2020/02/02 00:01:09	210.5
2020/02/02 00:01:10	209.6
2020/02/02 00:01:11	209.7
2020/02/02 00:01:12	210.6
2020/02/02 00:01:13	210.4
2020/02/02 00:01:14	210.5
2020/02/02 00:01:15	210.7
2020/02/02 00:01:16	210.6
2020/02/02 00:01:17	210.3
2020/02/02 00:01:18	209.8
2020/02/02 00:01:19	210.1
2020/02/02 00:01:20	210.6
2020/02/02 00:01:21	210.5
2020/02/02 00:01:22	210.7
2020/02/02 00:01:23	211.0
2020/02/02 00:01:24	211.2
2020/02/02 00:01:25	211.3
2020/02/02 00:01:26	209.4
2020/02/02 00:01:27	208.8
2020/02/02 00:01:28	209.7
2020/02/02 00:01:29	210.2
2020/02/02 00:01:30	210.1
2020/02/02 00:01:31	209.3
2020/02/02 00:01:32	208.9
2020/02/02 00:01:33	209.2
2020/02/02 00:01:34	210.8
2020/02/02 00:01:35	213.1
2020/02/02 00:01:36	212.8
2020/02/02 00:01:37	209.5
2020/02/02 00:01:38	208.0
2020/02/02 00:01:39	208.7
2020/02/02 00:01:40	210.4
2020/02/02 00:01:41	213.1
2020/02/02 00:01:42	213.4
2020/02/02 00:01:43	210.3
2020/02/02 00:01:44	207.7
2020/02/02 00:01:45	207.4
2020/02/02 00:01:46	208.4
2020/02/02 00:01:47	209.9
2020/02/02 00:01:48	211.3
2020/02/02 00:01:49	212.3
2020/02/02 00:01:50	212.5
2020/02/02 00:01:51	211.3
2020/02/02 00:01:52	209.0
2020/02/02 00:01:53	208.4
2020/02/02 00:01:54	209.0
2020/02/02 00:01:55	209.8
2020/02/02 00:01:56	210.6
2020/02/02 00:01:57	211.2
2020/02/02 00:01:58	210.6
2020/02/02 00:01:59	209.0
2020/02/02 00:02:00	207.6
2020/02/02 00:02:01	208.3
2020/02/02 00:02:02	210.1
2020/02/02 00:02:03	212.7
2020/02/02 00:02:04	213.7
2020/02/02 00:02:05	212.7
2020/02/02 00:02:06	210.7
2020/02/02 00:02:07	208.4
2020/02/02 00:02:08	207.1
2020/02/02 00:02:09	208.0
2020/02/02 00:02:10	210.0
2020/02/02 00:02:11	210.7
2020/02/02 00:02:12	210.2
2020/02/02 00:02:13	210.7
2020/02/02 00:02:14	210.7
2020/02/02 00:02:15	210.1
