date time	SYS.STR.Course
	spot
	°
2020/02/12 00:00:00	129.2
2020/02/12 00:00:01	126.7
2020/02/12 00:00:02	124.2
2020/02/12 00:00:03	121.4
2020/02/12 00:00:04	117.2
2020/02/12 00:00:05	114.3
2020/02/12 00:00:06	119.2
2020/02/12 00:00:07	123.5
2020/02/12 00:00:08	122.9
2020/02/12 00:00:09	122.4
2020/02/12 00:00:10	128.3
2020/02/12 00:00:11	140.0
2020/02/12 00:00:12	134.5
2020/02/12 00:00:13	125.4
2020/02/12 00:00:14	123.0
2020/02/12 00:00:15	122.7
2020/02/12 00:00:16	121.8
2020/02/12 00:00:17	120.6
2020/02/12 00:00:18	114.6
2020/02/12 00:00:19	111.1
2020/02/12 00:00:20	117.8
2020/02/12 00:00:21	124.3
2020/02/12 00:00:22	128.7
2020/02/12 00:00:23	131.9
2020/02/12 00:00:24	130.9
2020/02/12 00:00:25	125.2
2020/02/12 00:00:26	118.2
2020/02/12 00:00:27	110.4
2020/02/12 00:00:28	106.0
2020/02/12 00:00:29	113.1
2020/02/12 00:00:30	124.0
2020/02/12 00:00:31	127.4
2020/02/12 00:00:32	129.1
2020/02/12 00:00:33	127.1
2020/02/12 00:00:34	116.2
2020/02/12 00:00:35	109.9
2020/02/12 00:00:36	112.6
2020/02/12 00:00:37	118.1
2020/02/12 00:00:38	127.2
2020/02/12 00:00:39	133.0
2020/02/12 00:00:40	129.4
2020/02/12 00:00:41	122.2
2020/02/12 00:00:42	118.0
2020/02/12 00:00:43	115.3
2020/02/12 00:00:44	114.2
2020/02/12 00:00:45	121.4
2020/02/12 00:00:46	125.7
2020/02/12 00:00:47	125.6
2020/02/12 00:00:48	126.2
2020/02/12 00:00:49	126.3
2020/02/12 00:00:50	120.3
2020/02/12 00:00:51	105.4
2020/02/12 00:00:52	97.4
2020/02/12 00:00:53	110.8
2020/02/12 00:00:54	121.8
2020/02/12 00:00:55	129.1
2020/02/12 00:00:56	135.8
2020/02/12 00:00:57	131.5
2020/02/12 00:00:58	117.9
2020/02/12 00:00:59	115.2
2020/02/12 00:01:00	121.7
2020/02/12 00:01:01	124.8
2020/02/12 00:01:02	123.5
2020/02/12 00:01:03	124.3
2020/02/12 00:01:04	124.7
2020/02/12 00:01:05	119.0
2020/02/12 00:01:06	113.4
2020/02/12 00:01:07	115.5
2020/02/12 00:01:08	121.1
2020/02/12 00:01:09	123.1
2020/02/12 00:01:10	123.4
2020/02/12 00:01:11	121.9
2020/02/12 00:01:12	114.9
2020/02/12 00:01:13	110.4
2020/02/12 00:01:14	115.7
2020/02/12 00:01:15	122.5
2020/02/12 00:01:16	127.9
2020/02/12 00:01:17	132.8
2020/02/12 00:01:18	134.1
2020/02/12 00:01:19	128.5
2020/02/12 00:01:20	118.9
2020/02/12 00:01:21	113.1
2020/02/12 00:01:22	111.8
2020/02/12 00:01:23	111.9
2020/02/12 00:01:24	113.3
2020/02/12 00:01:25	119.9
2020/02/12 00:01:26	126.8
2020/02/12 00:01:27	130.0
2020/02/12 00:01:28	129.7
2020/02/12 00:01:29	127.4
2020/02/12 00:01:30	124.5
2020/02/12 00:01:31	121.5
2020/02/12 00:01:32	117.8
2020/02/12 00:01:33	113.3
2020/02/12 00:01:34	108.4
2020/02/12 00:01:35	108.5
2020/02/12 00:01:36	115.3
2020/02/12 00:01:37	122.9
2020/02/12 00:01:38	128.7
2020/02/12 00:01:39	134.2
2020/02/12 00:01:40	134.9
2020/02/12 00:01:41	128.0
2020/02/12 00:01:42	119.8
2020/02/12 00:01:43	114.4
2020/02/12 00:01:44	115.1
2020/02/12 00:01:45	121.0
2020/02/12 00:01:46	125.3
2020/02/12 00:01:47	122.6
2020/02/12 00:01:48	120.9
2020/02/12 00:01:49	122.3
2020/02/12 00:01:50	125.4
2020/02/12 00:01:51	123.6
2020/02/12 00:01:52	115.4
2020/02/12 00:01:53	111.3
2020/02/12 00:01:54	113.3
2020/02/12 00:01:55	119.1
2020/02/12 00:01:56	126.4
2020/02/12 00:01:57	133.7
2020/02/12 00:01:58	136.3
2020/02/12 00:01:59	134.3
2020/02/12 00:02:00	129.2
2020/02/12 00:02:01	120.0
2020/02/12 00:02:02	110.1
2020/02/12 00:02:03	102.8
2020/02/12 00:02:04	103.9
2020/02/12 00:02:05	118.2
2020/02/12 00:02:06	133.2
2020/02/12 00:02:07	136.6
2020/02/12 00:02:08	134.1
2020/02/12 00:02:09	131.5
2020/02/12 00:02:10	126.7
2020/02/12 00:02:11	119.2
2020/02/12 00:02:12	113.3
2020/02/12 00:02:13	108.0
2020/02/12 00:02:14	106.8
2020/02/12 00:02:15	111.4
